drug1_id,drug1_name,drug2_id,drug2_name,weight_admissions,shared_diseases,weighted_jaccard
drug:loratadine,loratadine,drug:clonidine,clonidine,10.0,1,0.9090909090909091
drug:loratadine,loratadine,drug:duloxetine,duloxetine,10.0,1,0.47619047619047616
drug:loratadine,loratadine,drug:mirtazapine,mirtazapine,10.0,1,0.47619047619047616
drug:loratadine,loratadine,drug:montelukast,montelukast,20.0,2,0.7407407407407407
drug:loratadine,loratadine,drug:rivaroxaban,rivaroxaban,10.0,1,0.9090909090909091
drug:loratadine,loratadine,drug:alprazolam,alprazolam,10.0,1,0.8333333333333334
drug:loratadine,loratadine,drug:tramadol,tramadol,10.0,1,0.5
drug:montelukast,montelukast,drug:clonidine,clonidine,22.0,2,0.8461538461538461
drug:montelukast,montelukast,drug:duloxetine,duloxetine,22.0,2,0.6111111111111112
drug:montelukast,montelukast,drug:mirtazapine,mirtazapine,22.0,2,0.6111111111111112
drug:montelukast,montelukast,drug:rivaroxaban,rivaroxaban,22.0,2,0.8461538461538461
drug:montelukast,montelukast,drug:alprazolam,alprazolam,23.0,2,0.8846153846153846
drug:montelukast,montelukast,drug:tramadol,tramadol,20.0,2,0.5405405405405406
drug:buspirone,buspirone,drug:hydroxyzine,hydroxyzine,10.0,1,0.47619047619047616
drug:hydroxyzine,hydroxyzine,drug:duloxetine,duloxetine,10.0,1,0.3225806451612903
drug:hydrochlorothiazide,hydrochlorothiazide,drug:citalopram,citalopram,10.0,1,0.5
drug:finasteride,finasteride,drug:tramadol,tramadol,10.0,1,0.43478260869565216
drug:clonidine,clonidine,drug:duloxetine,duloxetine,11.0,1,0.5238095238095238
drug:clonidine,clonidine,drug:mirtazapine,mirtazapine,11.0,1,0.5238095238095238
drug:clonidine,clonidine,drug:rivaroxaban,rivaroxaban,11.0,1,1.0
drug:clonidine,clonidine,drug:alprazolam,alprazolam,11.0,1,0.9166666666666666
drug:clonidine,clonidine,drug:tramadol,tramadol,10.0,1,0.47619047619047616
drug:duloxetine,duloxetine,drug:mirtazapine,mirtazapine,11.0,1,0.3548387096774194
drug:duloxetine,duloxetine,drug:rivaroxaban,rivaroxaban,11.0,1,0.5238095238095238
drug:duloxetine,duloxetine,drug:alprazolam,alprazolam,11.0,1,0.5
drug:duloxetine,duloxetine,drug:tramadol,tramadol,10.0,1,0.3225806451612903
drug:mirtazapine,mirtazapine,drug:rivaroxaban,rivaroxaban,11.0,1,0.5238095238095238
drug:mirtazapine,mirtazapine,drug:alprazolam,alprazolam,11.0,1,0.5
drug:mirtazapine,mirtazapine,drug:tramadol,tramadol,10.0,1,0.3225806451612903
drug:rivaroxaban,rivaroxaban,drug:alprazolam,alprazolam,11.0,1,0.9166666666666666
drug:rivaroxaban,rivaroxaban,drug:tramadol,tramadol,10.0,1,0.47619047619047616
drug:alprazolam,alprazolam,drug:tramadol,tramadol,10.0,1,0.45454545454545453
