drug_name,drug_id,disease_name,disease_id,pmid_count,total_articles
lisinopril,@CHEMICAL_Lisinopril,Oligospermia,@DISEASE_Oligospermia,3,3
lisinopril,@CHEMICAL_Lisinopril,Pain,@DISEASE_Pain,8,8
lisinopril,@CHEMICAL_Lisinopril,Pancreatitis,@DISEASE_Pancreatitis,10,20
lisinopril,@CHEMICAL_Lisinopril,Pancreatitis Chronic,@DISEASE_Pancreatitis_Chronic,3,3
lisinopril,@CHEMICAL_Lisinopril,Peripheral Nervous System Diseases,@DISEASE_Peripheral_Nervous_System_Diseases,3,3
lisinopril,@CHEMICAL_Lisinopril,Polycystic Ovary Syndrome,@DISEASE_Polycystic_Ovary_Syndrome,3,3
lisinopril,@CHEMICAL_Lisinopril,Pulmonary Disease Chronic Obstructive,@DISEASE_Pulmonary_Disease_Chronic_Obstructive,3,3
lisinopril,@CHEMICAL_Lisinopril,Tang Hsi Ryu syndrome,@DISEASE_Tang_Hsi_Ryu_syndrome,6,6
lisinopril,@CHEMICAL_Lisinopril,Ureteral Obstruction,@DISEASE_Ureteral_Obstruction,3,3
lisinopril,@CHEMICAL_Lisinopril,261515,@DISEASE_261515,2,2
lisinopril,@CHEMICAL_Lisinopril,Angioedema,@DISEASE_Angioedema,10,69
lisinopril,@CHEMICAL_Lisinopril,Arthritis,@DISEASE_Arthritis,2,2
lisinopril,@CHEMICAL_Lisinopril,Ascites,@DISEASE_Ascites,3,3
lisinopril,@CHEMICAL_Lisinopril,Cardiac Conduction System Disease,@DISEASE_Cardiac_Conduction_System_Disease,2,2
lisinopril,@CHEMICAL_Lisinopril,Cognitive Dysfunction,@DISEASE_Cognitive_Dysfunction,2,2
lisinopril,@CHEMICAL_Lisinopril,Colorectal Neoplasms,@DISEASE_Colorectal_Neoplasms,2,2
lisinopril,@CHEMICAL_Lisinopril,Coronary Aneurysm,@DISEASE_Coronary_Aneurysm,3,3
lisinopril,@CHEMICAL_Lisinopril,Cystic Fibrosis,@DISEASE_Cystic_Fibrosis,2,2
lisinopril,@CHEMICAL_Lisinopril,Deglutition Disorders,@DISEASE_Deglutition_Disorders,2,2
lisinopril,@CHEMICAL_Lisinopril,Disease,@DISEASE_Disease,2,2
lisinopril,@CHEMICAL_Lisinopril,Drug Overdose,@DISEASE_Drug_Overdose,7,7
lisinopril,@CHEMICAL_Lisinopril,Dysarthria,@DISEASE_Dysarthria,2,2
lisinopril,@CHEMICAL_Lisinopril,Exanthema,@DISEASE_Exanthema,10,12
lisinopril,@CHEMICAL_Lisinopril,Fetal akinesia syndrome X linked,@DISEASE_Fetal_akinesia_syndrome_X_linked,2,2
lisinopril,@CHEMICAL_Lisinopril,Fever,@DISEASE_Fever,3,3
lisinopril,@CHEMICAL_Lisinopril,Flank Pain,@DISEASE_Flank_Pain,2,2
lisinopril,@CHEMICAL_Lisinopril,Glomerulonephritis Membranoproliferative,@DISEASE_Glomerulonephritis_Membranoproliferative,2,2
lisinopril,@CHEMICAL_Lisinopril,Hematoma Subdural Chronic,@DISEASE_Hematoma_Subdural_Chronic,2,2
lisinopril,@CHEMICAL_Lisinopril,Hemoglobinuria Paroxysmal,@DISEASE_Hemoglobinuria_Paroxysmal,2,2
lisinopril,@CHEMICAL_Lisinopril,Hyperinsulinism,@DISEASE_Hyperinsulinism,2,2
lisinopril,@CHEMICAL_Lisinopril,Hypertension Malignant,@DISEASE_Hypertension_Malignant,2,2
lisinopril,@CHEMICAL_Lisinopril,Hypothyroidism,@DISEASE_Hypothyroidism,2,2
lisinopril,@CHEMICAL_Lisinopril,Hypoxia,@DISEASE_Hypoxia,3,3
lisinopril,@CHEMICAL_Lisinopril,Hypoxia Brain,@DISEASE_Hypoxia_Brain,3,3
lisinopril,@CHEMICAL_Lisinopril,Infertility,@DISEASE_Infertility,2,2
lisinopril,@CHEMICAL_Lisinopril,Kidney Tubular Necrosis Acute,@DISEASE_Kidney_Tubular_Necrosis_Acute,2,2
lisinopril,@CHEMICAL_Lisinopril,Lead Poisoning Nervous System,@DISEASE_Lead_Poisoning_Nervous_System,2,2
lisinopril,@CHEMICAL_Lisinopril,Learning Disabilities,@DISEASE_Learning_Disabilities,2,2
lisinopril,@CHEMICAL_Lisinopril,Memory Disorders,@DISEASE_Memory_Disorders,2,2
lisinopril,@CHEMICAL_Lisinopril,Metabolic Diseases,@DISEASE_Metabolic_Diseases,2,2
lisinopril,@CHEMICAL_Lisinopril,Muscular Diseases,@DISEASE_Muscular_Diseases,3,3
lisinopril,@CHEMICAL_Lisinopril,Nausea,@DISEASE_Nausea,10,11
lisinopril,@CHEMICAL_Lisinopril,Neointima,@DISEASE_Neointima,2,2
lisinopril,@CHEMICAL_Lisinopril,Neoplasms Radiation Induced,@DISEASE_Neoplasms_Radiation_Induced,3,3
lisinopril,@CHEMICAL_Lisinopril,Nephritis,@DISEASE_Nephritis,2,2
lisinopril,@CHEMICAL_Lisinopril,Nephritis Interstitial,@DISEASE_Nephritis_Interstitial,2,2
lisinopril,@CHEMICAL_Lisinopril,Nephrosis,@DISEASE_Nephrosis,2,2
lisinopril,@CHEMICAL_Lisinopril,Neurologic Manifestations,@DISEASE_Neurologic_Manifestations,2,2
lisinopril,@CHEMICAL_Lisinopril,Organizing Pneumonia,@DISEASE_Organizing_Pneumonia,2,2
lisinopril,@CHEMICAL_Lisinopril,Osteoarthritis,@DISEASE_Osteoarthritis,2,2
lisinopril,@CHEMICAL_Lisinopril,Pemphigoid Bullous,@DISEASE_Pemphigoid_Bullous,4,4
lisinopril,@CHEMICAL_Lisinopril,Pneumonia,@DISEASE_Pneumonia,2,2
lisinopril,@CHEMICAL_Lisinopril,Scleroderma Systemic,@DISEASE_Scleroderma_Systemic,2,2
lisinopril,@CHEMICAL_Lisinopril,Sialadenitis,@DISEASE_Sialadenitis,2,2
lisinopril,@CHEMICAL_Lisinopril,Stiff Skin Syndrome,@DISEASE_Stiff_Skin_Syndrome,3,3
lisinopril,@CHEMICAL_Lisinopril,Tachycardia,@DISEASE_Tachycardia,3,3
lisinopril,@CHEMICAL_Lisinopril,Tachycardia Supraventricular,@DISEASE_Tachycardia_Supraventricular,2,2
lisinopril,@CHEMICAL_Lisinopril,Ventricular Dysfunction,@DISEASE_Ventricular_Dysfunction,3,3
lisinopril,@CHEMICAL_Lisinopril,Ventricular Premature Complexes,@DISEASE_Ventricular_Premature_Complexes,2,2
lisinopril,@CHEMICAL_Lisinopril,Vomiting,@DISEASE_Vomiting,8,8
lisinopril,@CHEMICAL_Lisinopril,614963,@DISEASE_614963,1,1
lisinopril,@CHEMICAL_Lisinopril,Abdominal Pain,@DISEASE_Abdominal_Pain,9,9
lisinopril,@CHEMICAL_Lisinopril,Acidosis,@DISEASE_Acidosis,2,2
lisinopril,@CHEMICAL_Lisinopril,Acidosis Lactic,@DISEASE_Acidosis_Lactic,1,1
lisinopril,@CHEMICAL_Lisinopril,Acute Coronary Syndrome,@DISEASE_Acute_Coronary_Syndrome,1,1
lisinopril,@CHEMICAL_Lisinopril,Adenomatous Polyps,@DISEASE_Adenomatous_Polyps,1,1
lisinopril,@CHEMICAL_Lisinopril,Adnexal Diseases,@DISEASE_Adnexal_Diseases,1,1
lisinopril,@CHEMICAL_Lisinopril,Agnosia,@DISEASE_Agnosia,1,1
lisinopril,@CHEMICAL_Lisinopril,Airway Obstruction,@DISEASE_Airway_Obstruction,5,5
lisinopril,@CHEMICAL_Lisinopril,Alopecia,@DISEASE_Alopecia,2,2
lisinopril,@CHEMICAL_Lisinopril,Amyotrophic Lateral Sclerosis,@DISEASE_Amyotrophic_Lateral_Sclerosis,1,1
lisinopril,@CHEMICAL_Lisinopril,Anemia,@DISEASE_Anemia,1,1
lisinopril,@CHEMICAL_Lisinopril,Anemia Hemolytic,@DISEASE_Anemia_Hemolytic,4,4
lisinopril,@CHEMICAL_Lisinopril,Anemia Sickle Cell,@DISEASE_Anemia_Sickle_Cell,1,1
lisinopril,@CHEMICAL_Lisinopril,Angina Pectoris,@DISEASE_Angina_Pectoris,3,3
lisinopril,@CHEMICAL_Lisinopril,Angina Stable,@DISEASE_Angina_Stable,1,1
lisinopril,@CHEMICAL_Lisinopril,Anorexia,@DISEASE_Anorexia,3,3
lisinopril,@CHEMICAL_Lisinopril,Anterior Wall Myocardial Infarction,@DISEASE_Anterior_Wall_Myocardial_Infarction,1,1
lisinopril,@CHEMICAL_Lisinopril,Anti Glomerular Basement Membrane Disease,@DISEASE_Anti_Glomerular_Basement_Membrane_Disease,1,1
lisinopril,@CHEMICAL_Lisinopril,Aortic Diseases,@DISEASE_Aortic_Diseases,1,1
lisinopril,@CHEMICAL_Lisinopril,Aortic Stenosis Supravalvular,@DISEASE_Aortic_Stenosis_Supravalvular,1,1
lisinopril,@CHEMICAL_Lisinopril,Aortic Valve Stenosis,@DISEASE_Aortic_Valve_Stenosis,1,1
lisinopril,@CHEMICAL_Lisinopril,Arrhythmias Cardiac,@DISEASE_Arrhythmias_Cardiac,2,2
lisinopril,@CHEMICAL_Lisinopril,Arthritis Juvenile,@DISEASE_Arthritis_Juvenile,1,1
lisinopril,@CHEMICAL_Lisinopril,Arthritis Psoriatic,@DISEASE_Arthritis_Psoriatic,1,1
lisinopril,@CHEMICAL_Lisinopril,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,1,1
lisinopril,@CHEMICAL_Lisinopril,Ataxia,@DISEASE_Ataxia,1,1
lisinopril,@CHEMICAL_Lisinopril,Atelosteogenesis type 1,@DISEASE_Atelosteogenesis_type_1,1,1
lisinopril,@CHEMICAL_Lisinopril,Autoimmune Diseases,@DISEASE_Autoimmune_Diseases,1,1
lisinopril,@CHEMICAL_Lisinopril,Autonomic Nervous System Diseases,@DISEASE_Autonomic_Nervous_System_Diseases,1,1
lisinopril,@CHEMICAL_Lisinopril,Behcet Syndrome,@DISEASE_Behcet_Syndrome,1,1
lisinopril,@CHEMICAL_Lisinopril,Bipolar Disorder,@DISEASE_Bipolar_Disorder,2,2
lisinopril,@CHEMICAL_Lisinopril,Blood Platelet Disorders,@DISEASE_Blood_Platelet_Disorders,2,2
lisinopril,@CHEMICAL_Lisinopril,Body Dysmorphic Disorders,@DISEASE_Body_Dysmorphic_Disorders,1,1
lisinopril,@CHEMICAL_Lisinopril,Body Weight,@DISEASE_Body_Weight,1,1
lisinopril,@CHEMICAL_hydrochlorothiazide_lisinopril_drug_combination,Hypertension,@DISEASE_Hypertension,1,1
lisinopril,@CHEMICAL_BL_11,Bone Diseases,@DISEASE_Bone_Diseases,1,1
lisinopril,@CHEMICAL_BL_11,Extranodal Extension,@DISEASE_Extranodal_Extension,1,1
lisinopril,@CHEMICAL_BL_11,Prader Willi Syndrome,@DISEASE_Prader_Willi_Syndrome,0,0
lisinopril,@CHEMICAL_BL_11,Strabismus,@DISEASE_Strabismus,1,1
lisinopril,@CHEMICAL_BL_11,Vomiting,@DISEASE_Vomiting,1,1
amlodipine,@CHEMICAL_Amlodipine,Hypertension,@DISEASE_Hypertension,10,2265
amlodipine,@CHEMICAL_Amlodipine,Essential Hypertension,@DISEASE_Essential_Hypertension,10,321
amlodipine,@CHEMICAL_Amlodipine,Angina Pectoris,@DISEASE_Angina_Pectoris,10,137
amlodipine,@CHEMICAL_Amlodipine,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,10,119
amlodipine,@CHEMICAL_Amlodipine,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,10,123
amlodipine,@CHEMICAL_Amlodipine,Heart Failure,@DISEASE_Heart_Failure,10,125
amlodipine,@CHEMICAL_Amlodipine,Pulmonary Arterial Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,10,96
amlodipine,@CHEMICAL_Amlodipine,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,10,109
amlodipine,@CHEMICAL_Amlodipine,Myocardial Infarction,@DISEASE_Myocardial_Infarction,10,80
amlodipine,@CHEMICAL_Amlodipine,Stroke,@DISEASE_Stroke,10,86
amlodipine,@CHEMICAL_Amlodipine,Angina Stable,@DISEASE_Angina_Stable,10,71
amlodipine,@CHEMICAL_Amlodipine,Kidney Diseases,@DISEASE_Kidney_Diseases,10,78
amlodipine,@CHEMICAL_Amlodipine,Coronary Artery Disease,@DISEASE_Coronary_Artery_Disease,10,71
amlodipine,@CHEMICAL_Amlodipine,Coronary Disease,@DISEASE_Coronary_Disease,10,59
amlodipine,@CHEMICAL_Amlodipine,Renal Insufficiency Chronic,@DISEASE_Renal_Insufficiency_Chronic,10,61
amlodipine,@CHEMICAL_Amlodipine,Hypotension,@DISEASE_Hypotension,10,167
amlodipine,@CHEMICAL_Amlodipine,Atherosclerosis,@DISEASE_Atherosclerosis,10,58
amlodipine,@CHEMICAL_Amlodipine,Isolated Systolic Hypertension,@DISEASE_Isolated_Systolic_Hypertension,10,51
amlodipine,@CHEMICAL_Amlodipine,Ischemia,@DISEASE_Ischemia,10,51
amlodipine,@CHEMICAL_Amlodipine,Myocardial Ischemia,@DISEASE_Myocardial_Ischemia,10,50
amlodipine,@CHEMICAL_Amlodipine,Heart Diseases,@DISEASE_Heart_Diseases,10,64
amlodipine,@CHEMICAL_Amlodipine,Hypertrophy Left Ventricular,@DISEASE_Hypertrophy_Left_Ventricular,10,48
amlodipine,@CHEMICAL_Amlodipine,Inflammation,@DISEASE_Inflammation,10,54
amlodipine,@CHEMICAL_Amlodipine,Brain Ischemia,@DISEASE_Brain_Ischemia,10,43
amlodipine,@CHEMICAL_Amlodipine,Dyslipidemias,@DISEASE_Dyslipidemias,10,43
amlodipine,@CHEMICAL_Amlodipine,Pressure Ulcer,@DISEASE_Pressure_Ulcer,10,39
amlodipine,@CHEMICAL_Amlodipine,Metabolic Syndrome,@DISEASE_Metabolic_Syndrome,10,41
amlodipine,@CHEMICAL_Amlodipine,Ventricular Dysfunction Left,@DISEASE_Ventricular_Dysfunction_Left,10,39
amlodipine,@CHEMICAL_Amlodipine,Cardiomyopathies,@DISEASE_Cardiomyopathies,10,34
amlodipine,@CHEMICAL_Amlodipine,Proteinuria,@DISEASE_Proteinuria,10,35
amlodipine,@CHEMICAL_Amlodipine,Depressive Disorder,@DISEASE_Depressive_Disorder,10,43
amlodipine,@CHEMICAL_Amlodipine,Obesity,@DISEASE_Obesity,10,30
amlodipine,@CHEMICAL_Amlodipine,Diabetic Nephropathies,@DISEASE_Diabetic_Nephropathies,10,25
amlodipine,@CHEMICAL_Amlodipine,Fibrosis,@DISEASE_Fibrosis,10,28
amlodipine,@CHEMICAL_Amlodipine,Hypertrophy,@DISEASE_Hypertrophy,10,26
amlodipine,@CHEMICAL_Amlodipine,Albuminuria,@DISEASE_Albuminuria,10,26
amlodipine,@CHEMICAL_Amlodipine,Neoplasms,@DISEASE_Neoplasms,10,26
amlodipine,@CHEMICAL_Amlodipine,Vascular Diseases,@DISEASE_Vascular_Diseases,10,23
amlodipine,@CHEMICAL_Amlodipine,Cardiomegaly,@DISEASE_Cardiomegaly,10,19
amlodipine,@CHEMICAL_Amlodipine,Infarction,@DISEASE_Infarction,10,20
amlodipine,@CHEMICAL_Amlodipine,Death,@DISEASE_Death,10,26
amlodipine,@CHEMICAL_Amlodipine,Kidney Failure Chronic,@DISEASE_Kidney_Failure_Chronic,10,27
amlodipine,@CHEMICAL_Amlodipine,Edema,@DISEASE_Edema,10,161
amlodipine,@CHEMICAL_Amlodipine,Headache,@DISEASE_Headache,10,87
amlodipine,@CHEMICAL_Amlodipine,Heart Murmurs,@DISEASE_Heart_Murmurs,10,18
amlodipine,@CHEMICAL_Amlodipine,Hypercholesterolemia,@DISEASE_Hypercholesterolemia,10,15
amlodipine,@CHEMICAL_Amlodipine,Renal Insufficiency,@DISEASE_Renal_Insufficiency,10,18
amlodipine,@CHEMICAL_Amlodipine,Ventricular Remodeling,@DISEASE_Ventricular_Remodeling,10,17
amlodipine,@CHEMICAL_Amlodipine,Atrial Fibrillation,@DISEASE_Atrial_Fibrillation,10,18
amlodipine,@CHEMICAL_Amlodipine,COVID 19,@DISEASE_COVID_19,10,14
amlodipine,@CHEMICAL_Amlodipine,Cardiomyopathy Dilated,@DISEASE_Cardiomyopathy_Dilated,10,15
amlodipine,@CHEMICAL_Amlodipine,Carotid Artery Diseases,@DISEASE_Carotid_Artery_Diseases,10,13
amlodipine,@CHEMICAL_Amlodipine,Coronary Vasospasm,@DISEASE_Coronary_Vasospasm,10,13
amlodipine,@CHEMICAL_Amlodipine,Optic Neuropathy Ischemic,@DISEASE_Optic_Neuropathy_Ischemic,10,15
amlodipine,@CHEMICAL_Amlodipine,Seizures,@DISEASE_Seizures,10,14
amlodipine,@CHEMICAL_Amlodipine,Iron Overload,@DISEASE_Iron_Overload,10,15
amlodipine,@CHEMICAL_Amlodipine,Pain,@DISEASE_Pain,10,16
amlodipine,@CHEMICAL_Amlodipine,Chest Pain,@DISEASE_Chest_Pain,10,14
amlodipine,@CHEMICAL_Amlodipine,Hematologic Diseases,@DISEASE_Hematologic_Diseases,10,13
amlodipine,@CHEMICAL_Amlodipine,Hypertension Renal,@DISEASE_Hypertension_Renal,10,11
amlodipine,@CHEMICAL_Amlodipine,Renal Artery Obstruction,@DISEASE_Renal_Artery_Obstruction,10,11
amlodipine,@CHEMICAL_Amlodipine,Cerebral Infarction,@DISEASE_Cerebral_Infarction,10,10
amlodipine,@CHEMICAL_Amlodipine,Cognition Disorders,@DISEASE_Cognition_Disorders,10,12
amlodipine,@CHEMICAL_Amlodipine,Glomerulonephritis,@DISEASE_Glomerulonephritis,10,11
amlodipine,@CHEMICAL_Amlodipine,Hyperlipidemias,@DISEASE_Hyperlipidemias,10,10
amlodipine,@CHEMICAL_Amlodipine,Insulin Resistance,@DISEASE_Insulin_Resistance,10,18
amlodipine,@CHEMICAL_Amlodipine,MASS syndrome,@DISEASE_MASS_syndrome,10,10
amlodipine,@CHEMICAL_Amlodipine,Organizing Pneumonia,@DISEASE_Organizing_Pneumonia,10,12
amlodipine,@CHEMICAL_Amlodipine,Raynaud Disease,@DISEASE_Raynaud_Disease,10,10
amlodipine,@CHEMICAL_Amlodipine,Ventricular Fibrillation,@DISEASE_Ventricular_Fibrillation,10,12
amlodipine,@CHEMICAL_Amlodipine,Angina Unstable,@DISEASE_Angina_Unstable,9,9
amlodipine,@CHEMICAL_Amlodipine,Blood Platelet Disorders,@DISEASE_Blood_Platelet_Disorders,10,11
amlodipine,@CHEMICAL_Amlodipine,Coronary Restenosis,@DISEASE_Coronary_Restenosis,9,9
amlodipine,@CHEMICAL_Amlodipine,Essential Tremor,@DISEASE_Essential_Tremor,9,9
amlodipine,@CHEMICAL_Amlodipine,Hypertension Pulmonary,@DISEASE_Hypertension_Pulmonary,10,10
amlodipine,@CHEMICAL_Amlodipine,Necrosis,@DISEASE_Necrosis,10,10
amlodipine,@CHEMICAL_Amlodipine,Plaque Atherosclerotic,@DISEASE_Plaque_Atherosclerotic,9,9
amlodipine,@CHEMICAL_Amlodipine,Reperfusion Injury,@DISEASE_Reperfusion_Injury,10,10
amlodipine,@CHEMICAL_Amlodipine,Stiff Skin Syndrome,@DISEASE_Stiff_Skin_Syndrome,10,16
amlodipine,@CHEMICAL_Amlodipine,Thrombosis,@DISEASE_Thrombosis,10,11
amlodipine,@CHEMICAL_Amlodipine,Coronary Occlusion,@DISEASE_Coronary_Occlusion,8,8
amlodipine,@CHEMICAL_Amlodipine,Flushing,@DISEASE_Flushing,10,34
amlodipine,@CHEMICAL_Amlodipine,Glycosuria Renal,@DISEASE_Glycosuria_Renal,8,8
amlodipine,@CHEMICAL_Amlodipine,Mitochondrial Diseases,@DISEASE_Mitochondrial_Diseases,8,8
amlodipine,@CHEMICAL_Amlodipine,Myocardial Stunning,@DISEASE_Myocardial_Stunning,9,9
amlodipine,@CHEMICAL_Amlodipine,Nephrosclerosis,@DISEASE_Nephrosclerosis,8,8
amlodipine,@CHEMICAL_Amlodipine,Osteoarthritis,@DISEASE_Osteoarthritis,8,8
amlodipine,@CHEMICAL_Amlodipine,Vomiting,@DISEASE_Vomiting,10,13
amlodipine,@CHEMICAL_Amlodipine,Breast Neoplasms,@DISEASE_Breast_Neoplasms,8,8
amlodipine,@CHEMICAL_Amlodipine,Cerebrovascular Disorders,@DISEASE_Cerebrovascular_Disorders,7,7
amlodipine,@CHEMICAL_Amlodipine,Drug Related Side Effects and Adverse Reactions,@DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions,10,19
amlodipine,@CHEMICAL_Amlodipine,Acute Coronary Syndrome,@DISEASE_Acute_Coronary_Syndrome,6,6
amlodipine,@CHEMICAL_Amlodipine,Coronary Aneurysm,@DISEASE_Coronary_Aneurysm,6,6
amlodipine,@CHEMICAL_Amlodipine,Dyspnea,@DISEASE_Dyspnea,10,14
amlodipine,@CHEMICAL_Amlodipine,Glucose Intolerance,@DISEASE_Glucose_Intolerance,7,7
amlodipine,@CHEMICAL_Amlodipine,Hyperlipoproteinemia Type II,@DISEASE_Hyperlipoproteinemia_Type_II,6,6
amlodipine,@CHEMICAL_Amlodipine,Hypertension Diastolic Resistance to,@DISEASE_Hypertension_Diastolic_Resistance_to,6,6
amlodipine,@CHEMICAL_Amlodipine,Infections,@DISEASE_Infections,6,6
amlodipine,@CHEMICAL_Amlodipine,Nerve Degeneration,@DISEASE_Nerve_Degeneration,6,6
amlodipine,@CHEMICAL_Amlodipine,ST Elevation Myocardial Infarction,@DISEASE_ST_Elevation_Myocardial_Infarction,8,8
amlodipine,@CHEMICAL_Amlodipine,Tachycardia,@DISEASE_Tachycardia,10,31
amlodipine,@CHEMICAL_Amlodipine,beta Thalassemia,@DISEASE_beta_Thalassemia,6,6
amlodipine,@CHEMICAL_Amlodipine,Acute Kidney Injury,@DISEASE_Acute_Kidney_Injury,10,12
amlodipine,@CHEMICAL_Amlodipine,Alzheimer Disease,@DISEASE_Alzheimer_Disease,6,6
amlodipine,@CHEMICAL_Amlodipine,Arrhythmias Cardiac,@DISEASE_Arrhythmias_Cardiac,8,8
amlodipine,@CHEMICAL_Amlodipine,Cardiomyopathy Hypertrophic Familial,@DISEASE_Cardiomyopathy_Hypertrophic_Familial,7,7
amlodipine,@CHEMICAL_Amlodipine,Constriction Pathologic,@DISEASE_Constriction_Pathologic,5,5
amlodipine,@CHEMICAL_Amlodipine,Dementia Vascular,@DISEASE_Dementia_Vascular,5,5
amlodipine,@CHEMICAL_Amlodipine,Dystonia 18,@DISEASE_Dystonia_18,5,5
amlodipine,@CHEMICAL_Amlodipine,Epilepsy,@DISEASE_Epilepsy,6,6
amlodipine,@CHEMICAL_Amlodipine,Hypoxia,@DISEASE_Hypoxia,7,7
amlodipine,@CHEMICAL_Amlodipine,Insulin Like Growth Factor I Resistance To,@DISEASE_Insulin_Like_Growth_Factor_I_Resistance_To,5,5
amlodipine,@CHEMICAL_Amlodipine,Myocardial Reperfusion Injury,@DISEASE_Myocardial_Reperfusion_Injury,5,5
amlodipine,@CHEMICAL_Amlodipine,Neurologic Manifestations,@DISEASE_Neurologic_Manifestations,5,5
amlodipine,@CHEMICAL_Amlodipine,Pulmonary Disease Chronic Obstructive,@DISEASE_Pulmonary_Disease_Chronic_Obstructive,5,5
amlodipine,@CHEMICAL_Amlodipine,Sleep Apnea Obstructive,@DISEASE_Sleep_Apnea_Obstructive,5,5
amlodipine,@CHEMICAL_Amlodipine,Stomach Neoplasms,@DISEASE_Stomach_Neoplasms,5,5
amlodipine,@CHEMICAL_Amlodipine,Tang Hsi Ryu syndrome,@DISEASE_Tang_Hsi_Ryu_syndrome,10,30
amlodipine,@CHEMICAL_Amlodipine,Vascular Remodeling,@DISEASE_Vascular_Remodeling,9,9
amlodipine,@CHEMICAL_Amlodipine,Vascular System Injuries,@DISEASE_Vascular_System_Injuries,6,6
amlodipine,@CHEMICAL_Amlodipine,Weight Loss,@DISEASE_Weight_Loss,8,8
amlodipine,@CHEMICAL_Amlodipine,261515,@DISEASE_261515,4,4
amlodipine,@CHEMICAL_Amlodipine,Ankle Injuries,@DISEASE_Ankle_Injuries,10,48
amlodipine,@CHEMICAL_Amlodipine,Asthma,@DISEASE_Asthma,4,4
amlodipine,@CHEMICAL_Amlodipine,Carotid Stenosis,@DISEASE_Carotid_Stenosis,4,4
amlodipine,@CHEMICAL_Amlodipine,Chemical and Drug Induced Liver Injury,@DISEASE_Chemical_and_Drug_Induced_Liver_Injury,5,5
amlodipine,@CHEMICAL_Amlodipine,Death Sudden,@DISEASE_Death_Sudden,4,4
amlodipine,@CHEMICAL_Amlodipine,Dementia,@DISEASE_Dementia,5,5
amlodipine,@CHEMICAL_Amlodipine,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,4,4
amlodipine,@CHEMICAL_Amlodipine,Episodic Ataxia,@DISEASE_Episodic_Ataxia,4,4
amlodipine,@CHEMICAL_Amlodipine,Fatigue,@DISEASE_Fatigue,10,12
amlodipine,@CHEMICAL_Amlodipine,Hyperaldosteronism,@DISEASE_Hyperaldosteronism,5,5
amlodipine,@CHEMICAL_Amlodipine,Hypertension Renovascular,@DISEASE_Hypertension_Renovascular,4,4
amlodipine,@CHEMICAL_Amlodipine,Hypoglycemia,@DISEASE_Hypoglycemia,4,4
amlodipine,@CHEMICAL_Amlodipine,Hypotension Orthostatic,@DISEASE_Hypotension_Orthostatic,7,7
amlodipine,@CHEMICAL_Amlodipine,Hypotrichosis,@DISEASE_Hypotrichosis,4,4
amlodipine,@CHEMICAL_Amlodipine,Hypoxia Brain,@DISEASE_Hypoxia_Brain,4,4
amlodipine,@CHEMICAL_Amlodipine,Liver Failure,@DISEASE_Liver_Failure,9,9
amlodipine,@CHEMICAL_Amlodipine,Migraine Disorders,@DISEASE_Migraine_Disorders,4,4
amlodipine,@CHEMICAL_Amlodipine,Mitral Valve Insufficiency,@DISEASE_Mitral_Valve_Insufficiency,4,4
amlodipine,@CHEMICAL_Amlodipine,Mouth Diseases,@DISEASE_Mouth_Diseases,7,7
amlodipine,@CHEMICAL_Amlodipine,Neurodegenerative Diseases,@DISEASE_Neurodegenerative_Diseases,4,4
amlodipine,@CHEMICAL_Amlodipine,Osteoporosis,@DISEASE_Osteoporosis,4,4
amlodipine,@CHEMICAL_Amlodipine,Posterior Leukoencephalopathy Syndrome,@DISEASE_Posterior_Leukoencephalopathy_Syndrome,4,4
amlodipine,@CHEMICAL_Amlodipine,Prehypertension,@DISEASE_Prehypertension,4,4
amlodipine,@CHEMICAL_Amlodipine,Vasospasm Intracranial,@DISEASE_Vasospasm_Intracranial,4,4
amlodipine,@CHEMICAL_Amlodipine,Abdominal Pain,@DISEASE_Abdominal_Pain,4,4
amlodipine,@CHEMICAL_Amlodipine,Anterior Wall Myocardial Infarction,@DISEASE_Anterior_Wall_Myocardial_Infarction,3,3
amlodipine,@CHEMICAL_Amlodipine,Aortic Aneurysm,@DISEASE_Aortic_Aneurysm,3,3
amlodipine,@CHEMICAL_Amlodipine,Aortic Aneurysm Abdominal,@DISEASE_Aortic_Aneurysm_Abdominal,3,3
amlodipine,@CHEMICAL_Amlodipine,Aortic Valve Insufficiency,@DISEASE_Aortic_Valve_Insufficiency,3,3
amlodipine,@CHEMICAL_Amlodipine,Arterial Occlusive Diseases,@DISEASE_Arterial_Occlusive_Diseases,3,3
amlodipine,@CHEMICAL_Amlodipine,Arteriosclerosis,@DISEASE_Arteriosclerosis,4,4
amlodipine,@CHEMICAL_Amlodipine,Atrial Remodeling,@DISEASE_Atrial_Remodeling,3,3
amlodipine,@CHEMICAL_Amlodipine,Brain Edema,@DISEASE_Brain_Edema,3,3
amlodipine,@CHEMICAL_Amlodipine,Carcinoma Squamous Cell,@DISEASE_Carcinoma_Squamous_Cell,3,3
