group,pmid,pub_year,drug_name_pt,drug_id_pt,disease_name_pt,disease_id_pt,pmid_count_pair,n_pairs_pmid,n_drugs_pmid,n_diseases_pmid,pmid_has_one_drug_multi_diseases,pmid_has_one_disease_multi_drugs,pt_pairs_json,row_id,title,abstract,annotator_id,pubtator_agree,pt_pair_agree_json,other_relations,other_drug_name,other_disease_name,other_disease_id,other_drug_free_text,other_disease_free_text
pmid_single_rel,33571374,2021,Progesterone,@CHEMICAL_Progesterone,Ovarian Cysts,@DISEASE_Ovarian_Cysts,100,1,1,1,False,False,"[{""drug_name"": ""Progesterone"", ""drug_id"": ""@CHEMICAL_Progesterone"", ""disease_name"": ""Ovarian Cysts"", ""disease_id"": ""@DISEASE_Ovarian_Cysts"", ""pub_year"": 2021, ""pmid_count_pair"": 100}]",53,"Melatonergic systems of AANAT, melatonin, and its receptor MT2 in the corpus luteum are essential for reproductive success in mammals†.","Corpus luteum (CL) plays a critical role in mammalian reproductive physiology. Its dysfunction will lead to infertility or habitual abortion. In the current study, by use of melatonin specific membrane receptor 2 (MT2) knocking out (KO) mice model combined with RNA-Seq, immunohistochemistry, and immunofluorescence analyses, the genes of melatonin synthetic enzyme arylalkylamine N-acetyltransferase (AANAT) and MT2 were identified to strongly express in the CL of sows and mice. KO MT2 significantly impaired the reproductive performance in mice indicated by the reduced litter sizes. Melatonin treatment elevated the progesterone production in sows suggesting the improved CL function. Mechanistic analysis showed that melatonin upregulated a set of progesterone synthesis-related genes including cytochrome P450 family 11 subfamily A member 1 (Cyp11a1), aldo-keto reductase family 1, member C18 (Akr1c18), isopentenyl-diphosphate delta isomerase 1 (Idi1), and luteinizing hormone/choriogonadotropin receptor (Lhcgr). The upregulation of these genes directly related to the increased progesterone production. The regulatory effects of melatonin on these gene expressions were mediated by MT2 and MT2KO diminished the effects of melatonin in this respect. Thus, the presence of melatonergic system of AANAT, melatonin, and its receptor MT2 in CL is essential for reproductive success in mammals.",,,,,,,,,
pmid_single_rel,33678733,2021,Prednisolone,@CHEMICAL_Prednisolone,Diabetic Ketoacidosis,@DISEASE_Diabetic_Ketoacidosis,7,1,1,1,False,False,"[{""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Diabetic Ketoacidosis"", ""disease_id"": ""@DISEASE_Diabetic_Ketoacidosis"", ""pub_year"": 2021, ""pmid_count_pair"": 7}]",54,Relationship between anti-insulin antibody production and severe insulin resistance in a diabetic cat.,"A 5-year-old castrated male domestic shorthair cat was diagnosed with diabetic ketoacidosis and severe insulin resistance. Although the conventional treatment for diabetic ketoacidosis was provided, the cat required frequent hospitalization because of severe dehydration and repeated diabetic ketoacidosis. We detected anti-insulin antibodies for human in this cat. Serum insulin-binding IgG levels were markedly elevated compared with those in healthy cats and other diabetic cats. We initiated prednisolone to suppress the effects of anti-insulin antibodies. After initiation of prednisolone, the cat was gradually recovered with increasing activity and appetite. Furthermore, satisfactory glycemic control was achieved with combined subcutaneous injection of insulin detemir and insulin degludec.",,,,,,,,,
pmid_multi_rel,35199774,2021,Warfarin,@CHEMICAL_Warfarin,Sinus Thrombosis Intracranial,@DISEASE_Sinus_Thrombosis_Intracranial,83,3,1,3,True,False,"[{""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Sinus Thrombosis Intracranial"", ""disease_id"": ""@DISEASE_Sinus_Thrombosis_Intracranial"", ""pub_year"": 2021, ""pmid_count_pair"": 83}, {""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Infarction"", ""disease_id"": ""@DISEASE_Infarction"", ""pub_year"": 2021, ""pmid_count_pair"": 82}, {""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Headache"", ""disease_id"": ""@DISEASE_Headache"", ""pub_year"": 2021, ""pmid_count_pair"": 90}]",55,Dural Venous Sinus Thrombosis: A Case Report.,"Dural Venous Sinus Thrombosis is the formation of blood clot within the cerebral sinus. It is very rare case with varying clinical presentation. It has non-specific signs and symptoms ranging from headache, papilledema, seizures, focal neurological deficits and mental state changes which is caused by genetic and acquired prothrombotic states, infections, inflammatory disease and trauma. Magnetic Resonance Imaging with Magnetic Resonance Venography is the specific imaging technique for the diagnosis. We have described a case of a patient who presented with headache over the temporal and occipital region and was disoriented. The Computed Tomography, Magnetic Resonance Imaging, Magnetic Resonance Venography report revealed presence of thrombus in the transverse and sigmoid sinus with hemorrhagic infarcts. He was then treated with anticoagulants Low Molecular Weight Heparin which was further substituted by Warfarin.",,,,,,,,,
pmid_single_rel,17877518,2007,Ondansetron,@CHEMICAL_Ondansetron,Gastroenteritis,@DISEASE_Gastroenteritis,100,1,1,1,False,False,"[{""drug_name"": ""Ondansetron"", ""drug_id"": ""@CHEMICAL_Ondansetron"", ""disease_name"": ""Gastroenteritis"", ""disease_id"": ""@DISEASE_Gastroenteritis"", ""pub_year"": 2007, ""pmid_count_pair"": 100}]",56,Meta-analysis: ondansetron for vomiting in acute gastroenteritis in children.,,,,,,,,,,
pmid_single_rel,37977898,2023,Metformin,@CHEMICAL_Metformin,Glucose Intolerance,@DISEASE_Glucose_Intolerance,100,1,1,1,False,False,"[{""drug_name"": ""Metformin"", ""drug_id"": ""@CHEMICAL_Metformin"", ""disease_name"": ""Glucose Intolerance"", ""disease_id"": ""@DISEASE_Glucose_Intolerance"", ""pub_year"": 2023, ""pmid_count_pair"": 100}]",57,"Senotherapy, cancer, and aging.","We aimed to highlight the effects of senotherapy on the prevention and treatment of cancer in older individuals. The aim of senotherapy is to eliminate senescent cells. These cells express the senescence-associated secretory phenotype (SASP). With production of inflammatory cytokines, growth factors, and different type of proteases, the SASP is responsible for aging-associated disability and diseases. All mammalian cells experience senescence. The main agents of aging include fibroblasts and adipose cells. Senescent tumor cells may undergo genomic reprogramming and re-enter cell cycle with a stem cell phenotype. We conducted a Medline search for the following key words: senotherapy, senolysis, senomorphic agents. We provide a narrative review of the finding. Different agents may eliminate senescent cells from cell cultures and murine models. These include metformin, rapamycin, desatinib, quercitin, fisetin, ruloxitinib, and BCL2 inhibitors. A randomized controlled study of metformin in 3,000 patients aged 65-79 without glucose intolerance aiming to establish whether senotherapy may prevent or reverse disability and aging associated diseases, including cancer, is ongoing. Senotherapy prolongs the life span and decreases the incidence of cancer in experimental animal models, as well as delays and reverses disability. Senescent tumor cells are found prior to treatment and after chemotherapy and radiation. These elements may be responsible for tumor recurrence and treatment refractoriness. Senotherapy may have substantial effects on cancer management including decreased incidence and aggressiveness of cancer, improved tolerance of antineoplastic treatment, and prevention of relapse after primary treatment. Senotherapy may ameliorate several complications of cancer chemotherapy.",,,,,,,,,
pmid_single_rel,9824142,1998,Prednisolone,@CHEMICAL_Prednisolone,Bone Diseases Metabolic,@DISEASE_Bone_Diseases_Metabolic,44,1,1,1,False,False,"[{""drug_name"": ""Prednisolone"", ""drug_id"": ""@CHEMICAL_Prednisolone"", ""disease_name"": ""Bone Diseases Metabolic"", ""disease_id"": ""@DISEASE_Bone_Diseases_Metabolic"", ""pub_year"": 1998, ""pmid_count_pair"": 44}]",58,Osteoporosis and determinants of bone density in patients with Crohn's disease.,"Low bone mineral density (BMD) is common in patients with Crohn's disease; however, the pathogenesis of bone loss and risk factors for osteoporosis are not established. Our aim was to evaluate the clinical, dietary, and nutritional determinants of BMD in Crohn's disease. A cross-sectional analysis of 117 patients with Crohn's disease was undertaken. All patients underwent a clinical and dietary evaluation including assessment of nutritional state and life-style. BMD was measured at the hip and lumbar spine by dual-energy x-ray absorptiometry; and z scores obtained by comparison with age- and sex-matched normal values for the healthy UK population. Multiple regression analysis was used to assess associations between BMD and potential risk factors, allowing for possible confounding variables. Thirteen (11%) patients had osteoporosis (z score < -2), with osteopenia (z score < -1, > -2) in a further 34 (29%). Patients with jejunal disease had significantly lower BMD at the spine (P = 0.03) and femoral neck (P = 0.02) than those with disease at other sites. Mean BMD was significantly lower at the hip of patients with previous bowel resection (diff in means = 0.53, 95% CI -0.97, -0.08, P = 0.02), but type of surgery was not significant. Active disease, menstrual history, diet, level of physical activity, and smoking were not associated with low bone mass. At the lumbar spine, body weight (P < 0.0001), male sex (P < 0.0001), and current prednisolone use (P < 0.02) were independently predictive of low bone mass. Body weight (P < 0.0001), male sex (P < 0.0001), and cumulative steroid dose (P = 0.02) were predictive at the femoral neck. The major determinants of BMD in Crohn's disease are body weight, current steroid use, and cumulative steroid dose. Men with Crohn's disease are at greatest risk of osteoporosis, with jejunal involvement and previous bowel resection also contributing to the low bone mineral density.",,,,,,,,,
pmid_single_rel,24867609,2014,Methylprednisolone,@CHEMICAL_Methylprednisolone,Myelitis,@DISEASE_Myelitis,45,1,1,1,False,False,"[{""drug_name"": ""Methylprednisolone"", ""drug_id"": ""@CHEMICAL_Methylprednisolone"", ""disease_name"": ""Myelitis"", ""disease_id"": ""@DISEASE_Myelitis"", ""pub_year"": 2014, ""pmid_count_pair"": 45}]",59,Acute human T-lymphotropic virus type I-associated myelitis: a rare case successfully treated with intravenous pulse methylprednisolone.,,,,,,,,,,
pmid_single_rel,19909684,2009,Warfarin,@CHEMICAL_Warfarin,Edema,@DISEASE_Edema,89,1,1,1,False,False,"[{""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Edema"", ""disease_id"": ""@DISEASE_Edema"", ""pub_year"": 2009, ""pmid_count_pair"": 89}]",60,Iatrogenic venous pseudoaneurysm: case report and review of the literature.,"Iatrogenic venous pseudoaneurysm following venipuncture is an extremely rare complication of a very common medical procedure. A review of the vascular surgical literature revealed that only two cases of venous pseudoaneurysm secondary to venipuncture have been reported in the past half-century. We report the case of a 64-year-old anticoagulated male with a 7-month history of right arm swelling after venipuncture. The patient, on warfarin therapy for chronic atrial fibrillation, described progressive swelling at a previous venipuncture site. He eventually underwent limited two-dimensional ultrasonography, performed for a suspected hematoma, revealing a 4.3 x 3.3 x 2.0 cm pseudoaneurysm of the right basilic vein. These findings were later confirmed by a formal venous duplex sonogram. Similar to other forms of aneurysm and focal vascular dilation, the risks of venous psuedoaneurysm include embolism, thrombosis, and the compression of adjacent structures. Although both thrombin injection and coil embolization have been described as nonsurgical treatment options for arterial pseudoaneurysms, surgical resection may be the most appropriate approach for those with a venous equivalent. The segment of basilic vein containing the pseudoaneurysm was resected. This case demonstrates the need for physicians to consider venous pseudoaneurysm as a possible complication of venipuncture in individuals undergoing anticoagulation therapy.",,,,,,,,,
pmid_single_rel,20501002,2010,Warfarin,@CHEMICAL_Warfarin,Edema,@DISEASE_Edema,89,1,1,1,False,False,"[{""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Edema"", ""disease_id"": ""@DISEASE_Edema"", ""pub_year"": 2010, ""pmid_count_pair"": 89}]",61,Remnants of a 35-year-old ventriculo-atrial shunt presenting as orofacial pain.,"A 36-year-old man presented to his general dental practitioner with pain in the right jaw and neck. This was initially treated as a dento-alveolar abscess. Three days later, he presented to the oral and maxillofacial unit with neck swelling to the right side. An ultrasound confirmed the swelling was due to thrombosis associated with remnants of a ventriculo-atrial (VA) shunt in the right internal jugular vein. This had been placed during the patient's infancy and apparently removed at the age of 8 years. The patient was treated conservatively with warfarin and Coamoxyclav. The patient made a full recovery and was placed on long-term anticoagulant therapy. The introduction of cerebral spinal fluid shunt procedures for the treatment of hydrocephalus has resulted in a reduction in the mortality rate from 80% to 15-20%. Various thrombo-embolic complications have been described with VA shunts. A thorough medical history is absolutely essential in order to identify uncommon causes of common presentations.",,,,,,,,,
pmid_single_rel,35880564,2022,Warfarin,@CHEMICAL_Warfarin,Hypertension,@DISEASE_Hypertension,85,1,1,1,False,False,"[{""drug_name"": ""Warfarin"", ""drug_id"": ""@CHEMICAL_Warfarin"", ""disease_name"": ""Hypertension"", ""disease_id"": ""@DISEASE_Hypertension"", ""pub_year"": 2022, ""pmid_count_pair"": 85}]",62,Establishment of a prediction algorithm for the Honghe minority group based on warfarin maintenance dose.,"<b>Background:</b><i>CYP2C9</i> and <i>VKORC1</i> are important factors in warfarin metabolism. The authors explored the effects of these genetic polymorphisms and clinical factors on a warfarin maintenance dose and then established the prediction algorithm for Honghe minorities in China. <b>Materials & methods:</b> Quantitative fluorescence PCR determined the mutation frequency of <i>CYP2C9</i> and <i>VKORC1-1639</i> G>A alleles. The authors collected the relevant clinical factors, including age, gender, body surface area (BSA), international normalized ratio value, daily warfarin dose, comorbidity and concomitant prescriptions. <b>Results:</b> The mean values of BSA and international normalized ratio in Honghe minorities were lower than in Han Chinese (p = 0.00). The genotype of <i>CYP2C9*1/*1</i> and <i>VKORC1</i>-<i>1639</i> AA was the main allele, the mutationfrequency of <i>VKORC1-1639</i> AA and the number of male of Honghe minorities were lower than that of Han Chinese (p = 0.013 and p = 0.04). The significances of the effect on actual warfarin dose value were gender, <i>VKORC1</i> AA mutant, <i>CYP2C9*1/*1</i>, age, hypertension and BSA sequentially. <b>Conclusion:</b> By multiple linear regression analysis with genetic and clinical factors, the authors determined a prediction algorithm for adjusting individual dosing of warfarin in this population. Clinical trial registration number: ChiCTR2100051778.",,,,,,,,,
